Customer,Arrival_time,Wait,Service_Start_time,Service_Time,Service_End_time
409,673.6160983770699,0.20422659290591128,673.8203249699758,0.7105921324887152,674.5309171024645
410,674.1844785429032,0.34643855956130665,674.5309171024645,1.1524516808044794,675.683368783269
411,674.8724276418864,0.8109411413826138,675.683368783269,0.01796557751923672,675.7013343607882
412,676.4377226079798,0.0,676.4377226079798,0.7070432067899466,677.1447658147698
413,677.0985199697986,0.04624584497116757,677.1447658147698,0.8732725414076147,678.0180383561774
414,679.1822660973786,0.0,679.1822660973786,2.110345489261685,681.2926115866403
415,680.1393768719447,1.1532347146956,681.2926115866403,1.9936131848631276,683.2862247715034
416,684.1003510698257,0.0,684.1003510698257,0.5341933747525184,684.6345444445782
417,685.3369852624804,0.0,685.3369852624804,0.572964217094092,685.9099494795745
418,685.7672158351523,0.14273364442215097,685.9099494795745,0.38566236266146103,686.295611842236
419,687.8303731613196,0.0,687.8303731613196,0.1599366072273147,687.9903097685469
420,689.6407319883501,0.0,689.6407319883501,0.2295840381749369,689.8703160265251
421,693.2049932139541,0.0,693.2049932139541,2.915665777093844,696.120658991048
422,693.431977741621,2.6886812494269634,696.120658991048,0.16852088191658576,696.2891798729646
423,701.1838169154988,0.0,701.1838169154988,0.31348760261509967,701.4973045181139
424,703.3744334065569,0.0,703.3744334065569,0.5670941358092033,703.9415275423661
425,704.5582341080867,0.0,704.5582341080867,0.3592938015226517,704.9175279096094
426,705.1407646481305,0.0,705.1407646481305,0.4438842667510373,705.5846489148815
427,705.3126996676943,0.2719492471871945,705.5846489148815,0.29218095587180987,705.8768298707533
428,707.4069634451737,0.0,707.4069634451737,0.5539352880642063,707.9608987332379
429,708.0324744655434,0.0,708.0324744655434,1.4863885847978253,709.5188630503412
430,708.783593838215,0.7352692121262407,709.5188630503412,1.0146919362917897,710.533554986633
431,708.9604482516341,1.5731067349988734,710.533554986633,3.732919561837686,714.2664745484707
432,709.1792252927919,5.087249255678785,714.2664745484707,0.24666835564031744,714.513142904111
433,709.9162957529213,4.59684715118965,714.513142904111,3.149976839971658,717.6631197440827
434,714.559593157434,3.103526586648627,717.6631197440827,3.0240337657249663,720.6871535098077
435,718.8740243960963,1.8131291137113976,720.6871535098077,2.6437779424880987,723.3309314522958
436,720.4866740124539,2.84425743984184,723.3309314522958,1.8500938090469294,725.1810252613427
